,time,N,TD,CH,MREG,AC
12507,125.07000,11.97145,4.00284,17.91913,5.98178,1.99290
12508,125.08000,11.97146,4.00284,17.91917,5.98179,1.99291
12509,125.09000,11.97147,4.00284,17.91920,5.98180,1.99291
12510,125.10000,11.97148,4.00284,17.91924,5.98180,1.99291
12511,125.11000,11.97150,4.00284,17.91927,5.98181,1.99291
12512,125.12000,11.97151,4.00284,17.91931,5.98182,1.99292
12513,125.13000,11.97152,4.00284,17.91934,5.98183,1.99292
12514,125.14000,11.97153,4.00284,17.91938,5.98183,1.99292
12515,125.15000,11.97155,4.00283,17.91941,5.98184,1.99293
12516,125.16000,11.97156,4.00283,17.91945,5.98185,1.99293
12517,125.17000,11.97157,4.00283,17.91948,5.98186,1.99293
12518,125.18000,11.97158,4.00283,17.91952,5.98187,1.99294
12519,125.19000,11.97160,4.00283,17.91955,5.98187,1.99294
12520,125.20000,11.97161,4.00283,17.91959,5.98188,1.99294
12521,125.21000,11.97162,4.00283,17.91962,5.98189,1.99294
12522,125.22000,11.97163,4.00283,17.91966,5.98190,1.99295
12523,125.23000,11.97164,4.00282,17.91969,5.98191,1.99295
12524,125.24000,11.97166,4.00282,17.91973,5.98191,1.99295
12525,125.25000,11.97167,4.00282,17.91976,5.98192,1.99296
12526,125.26000,11.97168,4.00282,17.91979,5.98193,1.99296
12527,125.27000,11.97169,4.00282,17.91983,5.98194,1.99296
12528,125.28000,11.97171,4.00282,17.91986,5.98194,1.99297
12529,125.29000,11.97172,4.00282,17.91990,5.98195,1.99297
12530,125.30000,11.97173,4.00282,17.91993,5.98196,1.99297
12531,125.31000,11.97174,4.00281,17.91997,5.98197,1.99298
12532,125.32000,11.97175,4.00281,17.92000,5.98198,1.99298
12533,125.33000,11.97177,4.00281,17.92004,5.98198,1.99298
12534,125.34000,11.97178,4.00281,17.92007,5.98199,1.99298
12535,125.35000,11.97179,4.00281,17.92011,5.98200,1.99299
12536,125.36000,11.97180,4.00281,17.92014,5.98201,1.99299
12537,125.37000,11.97182,4.00281,17.92018,5.98201,1.99299
12538,125.38000,11.97183,4.00281,17.92021,5.98202,1.99300
12539,125.39000,11.97184,4.00280,17.92024,5.98203,1.99300
12540,125.40000,11.97185,4.00280,17.92028,5.98204,1.99300
12541,125.41000,11.97186,4.00280,17.92031,5.98205,1.99301
12542,125.42000,11.97188,4.00280,17.92035,5.98205,1.99301
12543,125.43000,11.97189,4.00280,17.92038,5.98206,1.99301
12544,125.44000,11.97190,4.00280,17.92042,5.98207,1.99301
12545,125.45000,11.97191,4.00280,17.92045,5.98208,1.99302
12546,125.46000,11.97193,4.00280,17.92049,5.98208,1.99302
12547,125.47000,11.97194,4.00280,17.92052,5.98209,1.99302
12548,125.48000,11.97195,4.00279,17.92055,5.98210,1.99303
12549,125.49000,11.97196,4.00279,17.92059,5.98211,1.99303
12550,125.50000,11.97197,4.00279,17.92062,5.98212,1.99303
12551,125.51000,11.97199,4.00279,17.92066,5.98212,1.99304
12552,125.52000,11.97200,4.00279,17.92069,5.98213,1.99304
12553,125.53000,11.97201,4.00279,17.92073,5.98214,1.99304
12554,125.54000,11.97202,4.00279,17.92076,5.98215,1.99304
12555,125.55000,11.97203,4.00279,17.92079,5.98215,1.99305
12556,125.56000,11.97205,4.00278,17.92083,5.98216,1.99305
12557,125.57000,11.97206,4.00278,17.92086,5.98217,1.99305
12558,125.58000,11.97207,4.00278,17.92090,5.98218,1.99306
12559,125.59000,11.97208,4.00278,17.92093,5.98219,1.99306
12560,125.60000,11.97209,4.00278,17.92097,5.98219,1.99306
12561,125.61000,11.97211,4.00278,17.92100,5.98220,1.99307
12562,125.62000,11.97212,4.00278,17.92103,5.98221,1.99307
12563,125.63000,11.97213,4.00278,17.92107,5.98222,1.99307
12564,125.64000,11.97214,4.00277,17.92110,5.98222,1.99308
12565,125.65000,11.97216,4.00277,17.92114,5.98223,1.99308
12566,125.66000,11.97217,4.00277,17.92117,5.98224,1.99308
12567,125.67000,11.97218,4.00277,17.92120,5.98225,1.99308
12568,125.68000,11.97219,4.00277,17.92124,5.98225,1.99309
12569,125.69000,11.97220,4.00277,17.92127,5.98226,1.99309
12570,125.70000,11.97222,4.00277,17.92131,5.98227,1.99309
12571,125.71000,11.97223,4.00277,17.92134,5.98228,1.99310
12572,125.72000,11.97224,4.00276,17.92137,5.98229,1.99310
12573,125.73000,11.97225,4.00276,17.92141,5.98229,1.99310
12574,125.74000,11.97226,4.00276,17.92144,5.98230,1.99310
12575,125.75000,11.97228,4.00276,17.92148,5.98231,1.99311
12576,125.76000,11.97229,4.00276,17.92151,5.98232,1.99311
12577,125.77000,11.97230,4.00276,17.92154,5.98232,1.99311
12578,125.78000,11.97231,4.00276,17.92158,5.98233,1.99312
12579,125.79000,11.97232,4.00276,17.92161,5.98234,1.99312
12580,125.80000,11.97234,4.00276,17.92165,5.98235,1.99312
12581,125.81000,11.97235,4.00275,17.92168,5.98235,1.99313
12582,125.82000,11.97236,4.00275,17.92171,5.98236,1.99313
12583,125.83000,11.97237,4.00275,17.92175,5.98237,1.99313
12584,125.84000,11.97238,4.00275,17.92178,5.98238,1.99313
12585,125.85000,11.97240,4.00275,17.92182,5.98238,1.99314
12586,125.86000,11.97241,4.00275,17.92185,5.98239,1.99314
12587,125.87000,11.97242,4.00275,17.92188,5.98240,1.99314
12588,125.88000,11.97243,4.00275,17.92192,5.98241,1.99315
12589,125.89000,11.97244,4.00274,17.92195,5.98241,1.99315
12590,125.90000,11.97245,4.00274,17.92198,5.98242,1.99315
12591,125.91000,11.97247,4.00274,17.92202,5.98243,1.99316
12592,125.92000,11.97248,4.00274,17.92205,5.98244,1.99316
12593,125.93000,11.97249,4.00274,17.92209,5.98245,1.99316
12594,125.94000,11.97250,4.00274,17.92212,5.98245,1.99316
12595,125.95000,11.97251,4.00274,17.92215,5.98246,1.99317
12596,125.96000,11.97253,4.00274,17.92219,5.98247,1.99317
12597,125.97000,11.97254,4.00274,17.92222,5.98248,1.99317
12598,125.98000,11.97255,4.00273,17.92225,5.98248,1.99318
12599,125.99000,11.97256,4.00273,17.92229,5.98249,1.99318
12600,126.00000,11.97257,4.00273,17.92232,5.98250,1.99318
12601,126.01000,11.97259,4.00273,17.92236,5.98251,1.99319
12602,126.02000,11.97260,4.00273,17.92239,5.98251,1.99319
12603,126.03000,11.97261,4.00273,17.92242,5.98252,1.99319
12604,126.04000,11.97262,4.00273,17.92246,5.98253,1.99319
12605,126.05000,11.97263,4.00273,17.92249,5.98254,1.99320
12606,126.06000,11.97264,4.00272,17.92252,5.98254,1.99320
12607,126.07000,11.97266,4.00272,17.92256,5.98255,1.99320
12608,126.08000,11.97267,4.00272,17.92259,5.98256,1.99321
12609,126.09000,11.97268,4.00272,17.92262,5.98257,1.99321
12610,126.10000,11.97269,4.00272,17.92266,5.98257,1.99321
12611,126.11000,11.97270,4.00272,17.92269,5.98258,1.99321
12612,126.12000,11.97272,4.00272,17.92272,5.98259,1.99322
12613,126.13000,11.97273,4.00272,17.92276,5.98260,1.99322
12614,126.14000,11.97274,4.00271,17.92279,5.98260,1.99322
12615,126.15000,11.97275,4.00271,17.92282,5.98261,1.99323
12616,126.16000,11.97276,4.00271,17.92286,5.98262,1.99323
12617,126.17000,11.97277,4.00271,17.92289,5.98263,1.99323
12618,126.18000,11.97279,4.00271,17.92292,5.98263,1.99324
12619,126.19000,11.97280,4.00271,17.92296,5.98264,1.99324
12620,126.20000,11.97281,4.00271,17.92299,5.98265,1.99324
12621,126.21000,11.97282,4.00271,17.92302,5.98266,1.99324
12622,126.22000,11.97283,4.00271,17.92306,5.98266,1.99325
12623,126.23000,11.97285,4.00270,17.92309,5.98267,1.99325
12624,126.24000,11.97286,4.00270,17.92312,5.98268,1.99325
12625,126.25000,11.97287,4.00270,17.92316,5.98269,1.99326
12626,126.26000,11.97288,4.00270,17.92319,5.98269,1.99326
12627,126.27000,11.97289,4.00270,17.92322,5.98270,1.99326
12628,126.28000,11.97290,4.00270,17.92326,5.98271,1.99326
12629,126.29000,11.97292,4.00270,17.92329,5.98272,1.99327
12630,126.30000,11.97293,4.00270,17.92332,5.98272,1.99327
12631,126.31000,11.97294,4.00269,17.92336,5.98273,1.99327
12632,126.32000,11.97295,4.00269,17.92339,5.98274,1.99328
12633,126.33000,11.97296,4.00269,17.92342,5.98275,1.99328
12634,126.34000,11.97297,4.00269,17.92346,5.98275,1.99328
12635,126.35000,11.97299,4.00269,17.92349,5.98276,1.99328
12636,126.36000,11.97300,4.00269,17.92352,5.98277,1.99329
12637,126.37000,11.97301,4.00269,17.92355,5.98278,1.99329
12638,126.38000,11.97302,4.00269,17.92359,5.98278,1.99329
12639,126.39000,11.97303,4.00269,17.92362,5.98279,1.99330
12640,126.40000,11.97304,4.00268,17.92365,5.98280,1.99330
12641,126.41000,11.97306,4.00268,17.92369,5.98281,1.99330
12642,126.42000,11.97307,4.00268,17.92372,5.98281,1.99330
12643,126.43000,11.97308,4.00268,17.92375,5.98282,1.99331
12644,126.44000,11.97309,4.00268,17.92379,5.98283,1.99331
12645,126.45000,11.97310,4.00268,17.92382,5.98284,1.99331
12646,126.46000,11.97311,4.00268,17.92385,5.98284,1.99332
12647,126.47000,11.97313,4.00268,17.92388,5.98285,1.99332
12648,126.48000,11.97314,4.00268,17.92392,5.98286,1.99332
12649,126.49000,11.97315,4.00267,17.92395,5.98287,1.99333
12650,126.50000,11.97316,4.00267,17.92398,5.98287,1.99333
12651,126.51000,11.97317,4.00267,17.92402,5.98288,1.99333
12652,126.52000,11.97318,4.00267,17.92405,5.98289,1.99333
12653,126.53000,11.97320,4.00267,17.92408,5.98290,1.99334
12654,126.54000,11.97321,4.00267,17.92411,5.98290,1.99334
12655,126.55000,11.97322,4.00267,17.92415,5.98291,1.99334
12656,126.56000,11.97323,4.00267,17.92418,5.98292,1.99335
12657,126.57000,11.97324,4.00266,17.92421,5.98293,1.99335
12658,126.58000,11.97325,4.00266,17.92425,5.98293,1.99335
12659,126.59000,11.97327,4.00266,17.92428,5.98294,1.99335
12660,126.60000,11.97328,4.00266,17.92431,5.98295,1.99336
12661,126.61000,11.97329,4.00266,17.92434,5.98295,1.99336
12662,126.62000,11.97330,4.00266,17.92438,5.98296,1.99336
12663,126.63000,11.97331,4.00266,17.92441,5.98297,1.99337
12664,126.64000,11.97332,4.00266,17.92444,5.98298,1.99337
12665,126.65000,11.97333,4.00266,17.92448,5.98298,1.99337
12666,126.66000,11.97335,4.00265,17.92451,5.98299,1.99337
12667,126.67000,11.97336,4.00265,17.92454,5.98300,1.99338
12668,126.68000,11.97337,4.00265,17.92457,5.98301,1.99338
12669,126.69000,11.97338,4.00265,17.92461,5.98301,1.99338
12670,126.70000,11.97339,4.00265,17.92464,5.98302,1.99339
12671,126.71000,11.97340,4.00265,17.92467,5.98303,1.99339
12672,126.72000,11.97342,4.00265,17.92470,5.98304,1.99339
12673,126.73000,11.97343,4.00265,17.92474,5.98304,1.99339
12674,126.74000,11.97344,4.00265,17.92477,5.98305,1.99340
12675,126.75000,11.97345,4.00264,17.92480,5.98306,1.99340
12676,126.76000,11.97346,4.00264,17.92483,5.98306,1.99340
12677,126.77000,11.97347,4.00264,17.92487,5.98307,1.99341
12678,126.78000,11.97348,4.00264,17.92490,5.98308,1.99341
12679,126.79000,11.97350,4.00264,17.92493,5.98309,1.99341
12680,126.80000,11.97351,4.00264,17.92496,5.98309,1.99341
12681,126.81000,11.97352,4.00264,17.92500,5.98310,1.99342
12682,126.82000,11.97353,4.00264,17.92503,5.98311,1.99342
12683,126.83000,11.97354,4.00263,17.92506,5.98312,1.99342
12684,126.84000,11.97355,4.00263,17.92509,5.98312,1.99343
12685,126.85000,11.97356,4.00263,17.92513,5.98313,1.99343
12686,126.86000,11.97358,4.00263,17.92516,5.98314,1.99343
12687,126.87000,11.97359,4.00263,17.92519,5.98315,1.99343
12688,126.88000,11.97360,4.00263,17.92522,5.98315,1.99344
12689,126.89000,11.97361,4.00263,17.92526,5.98316,1.99344
12690,126.90000,11.97362,4.00263,17.92529,5.98317,1.99344
12691,126.91000,11.97363,4.00263,17.92532,5.98317,1.99345
12692,126.92000,11.97364,4.00262,17.92535,5.98318,1.99345
12693,126.93000,11.97366,4.00262,17.92538,5.98319,1.99345
12694,126.94000,11.97367,4.00262,17.92542,5.98320,1.99345
12695,126.95000,11.97368,4.00262,17.92545,5.98320,1.99346
12696,126.96000,11.97369,4.00262,17.92548,5.98321,1.99346
12697,126.97000,11.97370,4.00262,17.92551,5.98322,1.99346
12698,126.98000,11.97371,4.00262,17.92555,5.98323,1.99347
12699,126.99000,11.97372,4.00262,17.92558,5.98323,1.99347
12700,127.00000,11.97374,4.00262,17.92561,5.98324,1.99347
12701,127.01000,11.97375,4.00261,17.92564,5.98325,1.99347
12702,127.02000,11.97376,4.00261,17.92567,5.98325,1.99348
12703,127.03000,11.97377,4.00261,17.92571,5.98326,1.99348
12704,127.04000,11.97378,4.00261,17.92574,5.98327,1.99348
12705,127.05000,11.97379,4.00261,17.92577,5.98328,1.99349
12706,127.06000,11.97380,4.00261,17.92580,5.98328,1.99349
12707,127.07000,11.97382,4.00261,17.92583,5.98329,1.99349
12708,127.08000,11.97383,4.00261,17.92587,5.98330,1.99349
12709,127.09000,11.97384,4.00261,17.92590,5.98331,1.99350
12710,127.10000,11.97385,4.00260,17.92593,5.98331,1.99350
12711,127.11000,11.97386,4.00260,17.92596,5.98332,1.99350
12712,127.12000,11.97387,4.00260,17.92600,5.98333,1.99350
12713,127.13000,11.97388,4.00260,17.92603,5.98333,1.99351
12714,127.14000,11.97389,4.00260,17.92606,5.98334,1.99351
12715,127.15000,11.97391,4.00260,17.92609,5.98335,1.99351
12716,127.16000,11.97392,4.00260,17.92612,5.98336,1.99352
12717,127.17000,11.97393,4.00260,17.92615,5.98336,1.99352
12718,127.18000,11.97394,4.00259,17.92619,5.98337,1.99352
12719,127.19000,11.97395,4.00259,17.92622,5.98338,1.99352
12720,127.20000,11.97396,4.00259,17.92625,5.98338,1.99353
12721,127.21000,11.97397,4.00259,17.92628,5.98339,1.99353
12722,127.22000,11.97398,4.00259,17.92631,5.98340,1.99353
12723,127.23000,11.97400,4.00259,17.92635,5.98341,1.99354
12724,127.24000,11.97401,4.00259,17.92638,5.98341,1.99354
12725,127.25000,11.97402,4.00259,17.92641,5.98342,1.99354
12726,127.26000,11.97403,4.00259,17.92644,5.98343,1.99354
12727,127.27000,11.97404,4.00258,17.92647,5.98343,1.99355
12728,127.28000,11.97405,4.00258,17.92651,5.98344,1.99355
12729,127.29000,11.97406,4.00258,17.92654,5.98345,1.99355
12730,127.30000,11.97407,4.00258,17.92657,5.98346,1.99356
12731,127.31000,11.97409,4.00258,17.92660,5.98346,1.99356
12732,127.32000,11.97410,4.00258,17.92663,5.98347,1.99356
12733,127.33000,11.97411,4.00258,17.92666,5.98348,1.99356
12734,127.34000,11.97412,4.00258,17.92670,5.98348,1.99357
12735,127.35000,11.97413,4.00258,17.92673,5.98349,1.99357
12736,127.36000,11.97414,4.00257,17.92676,5.98350,1.99357
12737,127.37000,11.97415,4.00257,17.92679,5.98351,1.99357
12738,127.38000,11.97416,4.00257,17.92682,5.98351,1.99358
12739,127.39000,11.97418,4.00257,17.92685,5.98352,1.99358
12740,127.40000,11.97419,4.00257,17.92689,5.98353,1.99358
12741,127.41000,11.97420,4.00257,17.92692,5.98353,1.99359
12742,127.42000,11.97421,4.00257,17.92695,5.98354,1.99359
12743,127.43000,11.97422,4.00257,17.92698,5.98355,1.99359
12744,127.44000,11.97423,4.00257,17.92701,5.98356,1.99359
12745,127.45000,11.97424,4.00256,17.92704,5.98356,1.99360
12746,127.46000,11.97425,4.00256,17.92708,5.98357,1.99360
12747,127.47000,11.97426,4.00256,17.92711,5.98358,1.99360
12748,127.48000,11.97428,4.00256,17.92714,5.98358,1.99361
12749,127.49000,11.97429,4.00256,17.92717,5.98359,1.99361
12750,127.50000,11.97430,4.00256,17.92720,5.98360,1.99361
12751,127.51000,11.97431,4.00256,17.92723,5.98361,1.99361
12752,127.52000,11.97432,4.00256,17.92726,5.98361,1.99362
12753,127.53000,11.97433,4.00256,17.92730,5.98362,1.99362
12754,127.54000,11.97434,4.00255,17.92733,5.98363,1.99362
12755,127.55000,11.97435,4.00255,17.92736,5.98363,1.99362
12756,127.56000,11.97436,4.00255,17.92739,5.98364,1.99363
12757,127.57000,11.97438,4.00255,17.92742,5.98365,1.99363
12758,127.58000,11.97439,4.00255,17.92745,5.98366,1.99363
12759,127.59000,11.97440,4.00255,17.92748,5.98366,1.99364
12760,127.60000,11.97441,4.00255,17.92752,5.98367,1.99364
12761,127.61000,11.97442,4.00255,17.92755,5.98368,1.99364
12762,127.62000,11.97443,4.00255,17.92758,5.98368,1.99364
12763,127.63000,11.97444,4.00254,17.92761,5.98369,1.99365
12764,127.64000,11.97445,4.00254,17.92764,5.98370,1.99365
12765,127.65000,11.97446,4.00254,17.92767,5.98371,1.99365
12766,127.66000,11.97448,4.00254,17.92770,5.98371,1.99365
12767,127.67000,11.97449,4.00254,17.92773,5.98372,1.99366
12768,127.68000,11.97450,4.00254,17.92777,5.98373,1.99366
12769,127.69000,11.97451,4.00254,17.92780,5.98373,1.99366
12770,127.70000,11.97452,4.00254,17.92783,5.98374,1.99367
12771,127.71000,11.97453,4.00254,17.92786,5.98375,1.99367
12772,127.72000,11.97454,4.00253,17.92789,5.98375,1.99367
12773,127.73000,11.97455,4.00253,17.92792,5.98376,1.99367
12774,127.74000,11.97456,4.00253,17.92795,5.98377,1.99368
12775,127.75000,11.97457,4.00253,17.92798,5.98378,1.99368
12776,127.76000,11.97459,4.00253,17.92802,5.98378,1.99368
12777,127.77000,11.97460,4.00253,17.92805,5.98379,1.99369
12778,127.78000,11.97461,4.00253,17.92808,5.98380,1.99369
12779,127.79000,11.97462,4.00253,17.92811,5.98380,1.99369
12780,127.80000,11.97463,4.00253,17.92814,5.98381,1.99369
12781,127.81000,11.97464,4.00252,17.92817,5.98382,1.99370
12782,127.82000,11.97465,4.00252,17.92820,5.98382,1.99370
12783,127.83000,11.97466,4.00252,17.92823,5.98383,1.99370
12784,127.84000,11.97467,4.00252,17.92826,5.98384,1.99370
12785,127.85000,11.97468,4.00252,17.92830,5.98385,1.99371
12786,127.86000,11.97470,4.00252,17.92833,5.98385,1.99371
12787,127.87000,11.97471,4.00252,17.92836,5.98386,1.99371
12788,127.88000,11.97472,4.00252,17.92839,5.98387,1.99372
12789,127.89000,11.97473,4.00252,17.92842,5.98387,1.99372
12790,127.90000,11.97474,4.00251,17.92845,5.98388,1.99372
12791,127.91000,11.97475,4.00251,17.92848,5.98389,1.99372
12792,127.92000,11.97476,4.00251,17.92851,5.98389,1.99373
12793,127.93000,11.97477,4.00251,17.92854,5.98390,1.99373
12794,127.94000,11.97478,4.00251,17.92857,5.98391,1.99373
12795,127.95000,11.97479,4.00251,17.92860,5.98392,1.99373
12796,127.96000,11.97480,4.00251,17.92864,5.98392,1.99374
12797,127.97000,11.97482,4.00251,17.92867,5.98393,1.99374
12798,127.98000,11.97483,4.00251,17.92870,5.98394,1.99374
12799,127.99000,11.97484,4.00251,17.92873,5.98394,1.99374
12800,128.00000,11.97485,4.00250,17.92876,5.98395,1.99375
12801,128.01000,11.97486,4.00250,17.92879,5.98396,1.99375
12802,128.02000,11.97487,4.00250,17.92882,5.98396,1.99375
12803,128.03000,11.97488,4.00250,17.92885,5.98397,1.99376
12804,128.04000,11.97489,4.00250,17.92888,5.98398,1.99376
12805,128.05000,11.97490,4.00250,17.92891,5.98398,1.99376
12806,128.06000,11.97491,4.00250,17.92894,5.98399,1.99376
12807,128.07000,11.97492,4.00250,17.92897,5.98400,1.99377
12808,128.08000,11.97494,4.00250,17.92901,5.98401,1.99377
12809,128.09000,11.97495,4.00249,17.92904,5.98401,1.99377
12810,128.10000,11.97496,4.00249,17.92907,5.98402,1.99377
12811,128.11000,11.97497,4.00249,17.92910,5.98403,1.99378
12812,128.12000,11.97498,4.00249,17.92913,5.98403,1.99378
12813,128.13000,11.97499,4.00249,17.92916,5.98404,1.99378
12814,128.14000,11.97500,4.00249,17.92919,5.98405,1.99379
12815,128.15000,11.97501,4.00249,17.92922,5.98405,1.99379
12816,128.16000,11.97502,4.00249,17.92925,5.98406,1.99379
12817,128.17000,11.97503,4.00249,17.92928,5.98407,1.99379
12818,128.18000,11.97504,4.00248,17.92931,5.98407,1.99380
12819,128.19000,11.97505,4.00248,17.92934,5.98408,1.99380
12820,128.20000,11.97506,4.00248,17.92937,5.98409,1.99380
12821,128.21000,11.97508,4.00248,17.92940,5.98410,1.99380
12822,128.22000,11.97509,4.00248,17.92943,5.98410,1.99381
12823,128.23000,11.97510,4.00248,17.92946,5.98411,1.99381
12824,128.24000,11.97511,4.00248,17.92949,5.98412,1.99381
12825,128.25000,11.97512,4.00248,17.92953,5.98412,1.99381
12826,128.26000,11.97513,4.00248,17.92956,5.98413,1.99382
12827,128.27000,11.97514,4.00247,17.92959,5.98414,1.99382
12828,128.28000,11.97515,4.00247,17.92962,5.98414,1.99382
12829,128.29000,11.97516,4.00247,17.92965,5.98415,1.99383
12830,128.30000,11.97517,4.00247,17.92968,5.98416,1.99383
12831,128.31000,11.97518,4.00247,17.92971,5.98416,1.99383
12832,128.32000,11.97519,4.00247,17.92974,5.98417,1.99383
12833,128.33000,11.97520,4.00247,17.92977,5.98418,1.99384
12834,128.34000,11.97522,4.00247,17.92980,5.98418,1.99384
12835,128.35000,11.97523,4.00247,17.92983,5.98419,1.99384
12836,128.36000,11.97524,4.00247,17.92986,5.98420,1.99384
12837,128.37000,11.97525,4.00246,17.92989,5.98421,1.99385
12838,128.38000,11.97526,4.00246,17.92992,5.98421,1.99385
12839,128.39000,11.97527,4.00246,17.92995,5.98422,1.99385
12840,128.40000,11.97528,4.00246,17.92998,5.98423,1.99386
12841,128.41000,11.97529,4.00246,17.93001,5.98423,1.99386
12842,128.42000,11.97530,4.00246,17.93004,5.98424,1.99386
12843,128.43000,11.97531,4.00246,17.93007,5.98425,1.99386
12844,128.44000,11.97532,4.00246,17.93010,5.98425,1.99387
12845,128.45000,11.97533,4.00246,17.93013,5.98426,1.99387
12846,128.46000,11.97534,4.00245,17.93016,5.98427,1.99387
12847,128.47000,11.97535,4.00245,17.93019,5.98427,1.99387
12848,128.48000,11.97537,4.00245,17.93022,5.98428,1.99388
12849,128.49000,11.97538,4.00245,17.93025,5.98429,1.99388
12850,128.50000,11.97539,4.00245,17.93028,5.98429,1.99388
12851,128.51000,11.97540,4.00245,17.93031,5.98430,1.99388
12852,128.52000,11.97541,4.00245,17.93034,5.98431,1.99389
12853,128.53000,11.97542,4.00245,17.93037,5.98431,1.99389
12854,128.54000,11.97543,4.00245,17.93040,5.98432,1.99389
12855,128.55000,11.97544,4.00244,17.93043,5.98433,1.99389
12856,128.56000,11.97545,4.00244,17.93046,5.98433,1.99390
12857,128.57000,11.97546,4.00244,17.93049,5.98434,1.99390
12858,128.58000,11.97547,4.00244,17.93052,5.98435,1.99390
12859,128.59000,11.97548,4.00244,17.93055,5.98435,1.99391
