,time,N,TD,CH
4473,44.73000,157.19681,196.51518,86.96376
4474,44.74000,157.32315,196.67244,87.03403
4475,44.75000,157.44958,196.82982,87.10434
4476,44.76000,157.57612,196.98734,87.17472
4477,44.77000,157.70275,197.14497,87.24515
4478,44.78000,157.82949,197.30274,87.31563
4479,44.79000,157.95633,197.46063,87.38617
4480,44.80000,158.08327,197.61865,87.45677
4481,44.81000,158.21031,197.77680,87.52743
4482,44.82000,158.33746,197.93507,87.59814
4483,44.83000,158.46471,198.09347,87.66891
4484,44.84000,158.59205,198.25200,87.73973
4485,44.85000,158.71950,198.41066,87.81061
4486,44.86000,158.84706,198.56944,87.88155
4487,44.87000,158.97471,198.72835,87.95254
4488,44.88000,159.10247,198.88739,88.02359
4489,44.89000,159.23033,199.04656,88.09470
4490,44.90000,159.35829,199.20585,88.16586
4491,44.91000,159.48636,199.36527,88.23708
4492,44.92000,159.61452,199.52483,88.30836
4493,44.93000,159.74279,199.68450,88.37970
4494,44.94000,159.87117,199.84431,88.45109
4495,44.95000,159.99964,200.00425,88.52254
4496,44.96000,160.12822,200.16431,88.59404
4497,44.97000,160.25690,200.32450,88.66560
4498,44.98000,160.38569,200.48482,88.73722
4499,44.99000,160.51458,200.64527,88.80890
4500,45.00000,160.64357,200.80585,88.88064
4501,45.01000,160.77266,200.96656,88.95243
4502,45.02000,160.90186,201.12740,89.02428
4503,45.03000,161.03116,201.28837,89.09618
4504,45.04000,161.16057,201.44946,89.16815
4505,45.05000,161.29008,201.61069,89.24017
4506,45.06000,161.41969,201.77204,89.31225
4507,45.07000,161.54940,201.93353,89.38438
4508,45.08000,161.67923,202.09514,89.45658
4509,45.09000,161.80915,202.25688,89.52883
4510,45.10000,161.93918,202.41876,89.60114
4511,45.11000,162.06931,202.58076,89.67350
4512,45.12000,162.19955,202.74290,89.74593
4513,45.13000,162.32989,202.90516,89.81841
4514,45.14000,162.46034,203.06756,89.89095
4515,45.15000,162.59089,203.23008,89.96355
4516,45.16000,162.72154,203.39274,90.03621
4517,45.17000,162.85230,203.55553,90.10892
4518,45.18000,162.98317,203.71844,90.18169
4519,45.19000,163.11413,203.88149,90.25452
4520,45.20000,163.24521,204.04467,90.32741
4521,45.21000,163.37639,204.20798,90.40036
4522,45.22000,163.50767,204.37142,90.47336
4523,45.23000,163.63906,204.53500,90.54643
4524,45.24000,163.77056,204.69870,90.61955
4525,45.25000,163.90216,204.86254,90.69273
4526,45.26000,164.03386,205.02651,90.76597
4527,45.27000,164.16568,205.19061,90.83927
4528,45.28000,164.29759,205.35484,90.91262
4529,45.29000,164.42962,205.51920,90.98604
4530,45.30000,164.56174,205.68370,91.05951
4531,45.31000,164.69398,205.84833,91.13304
4532,45.32000,164.82632,206.01309,91.20663
4533,45.33000,164.95876,206.17798,91.28028
4534,45.34000,165.09132,206.34300,91.35399
4535,45.35000,165.22398,206.50816,91.42775
4536,45.36000,165.35674,206.67345,91.50158
4537,45.37000,165.48961,206.83887,91.57546
4538,45.38000,165.62259,207.00443,91.64941
4539,45.39000,165.75568,207.17012,91.72341
4540,45.40000,165.88887,207.33594,91.79747
4541,45.41000,166.02216,207.50190,91.87159
4542,45.42000,166.15557,207.66799,91.94577
4543,45.43000,166.28908,207.83421,92.02001
4544,45.44000,166.42270,208.00056,92.09431
4545,45.45000,166.55643,208.16705,92.16867
4546,45.46000,166.69026,208.33368,92.24309
4547,45.47000,166.82420,208.50043,92.31756
4548,45.48000,166.95825,208.66733,92.39210
4549,45.49000,167.09240,208.83435,92.46670
4550,45.50000,167.22666,209.00151,92.54135
4551,45.51000,167.36103,209.16880,92.61607
4552,45.52000,167.49551,209.33623,92.69084
4553,45.53000,167.63010,209.50380,92.76568
4554,45.54000,167.76479,209.67149,92.84057
4555,45.55000,167.89959,209.83932,92.91552
4556,45.56000,168.03450,210.00729,92.99054
4557,45.57000,168.16952,210.17539,93.06561
4558,45.58000,168.30464,210.34363,93.14075
4559,45.59000,168.43988,210.51200,93.21594
4560,45.60000,168.57522,210.68051,93.29119
4561,45.61000,168.71067,210.84915,93.36651
4562,45.62000,168.84623,211.01793,93.44188
4563,45.63000,168.98190,211.18685,93.51732
4564,45.64000,169.11767,211.35590,93.59281
4565,45.65000,169.25356,211.52508,93.66837
4566,45.66000,169.38955,211.69440,93.74398
4567,45.67000,169.52566,211.86386,93.81966
4568,45.68000,169.66187,212.03345,93.89539
4569,45.69000,169.79819,212.20318,93.97119
4570,45.70000,169.93462,212.37305,94.04705
4571,45.71000,170.07116,212.54305,94.12297
4572,45.72000,170.20781,212.71319,94.19894
4573,45.73000,170.34457,212.88347,94.27498
4574,45.74000,170.48144,213.05388,94.35108
4575,45.75000,170.61842,213.22443,94.42724
4576,45.76000,170.75551,213.39512,94.50347
4577,45.77000,170.89270,213.56594,94.57975
4578,45.78000,171.03001,213.73690,94.65609
4579,45.79000,171.16743,213.90800,94.73250
4580,45.80000,171.30496,214.07924,94.80896
4581,45.81000,171.44260,214.25061,94.88549
4582,45.82000,171.58035,214.42212,94.96208
4583,45.83000,171.71820,214.59377,95.03873
4584,45.84000,171.85617,214.76556,95.11544
4585,45.85000,171.99425,214.93749,95.19221
4586,45.86000,172.13244,215.10955,95.26904
4587,45.87000,172.27075,215.28175,95.34593
4588,45.88000,172.40916,215.45409,95.42289
4589,45.89000,172.54768,215.62657,95.49991
4590,45.90000,172.68632,215.79919,95.57698
4591,45.91000,172.82506,215.97194,95.65412
4592,45.92000,172.96392,216.14484,95.73133
4593,45.93000,173.10289,216.31787,95.80859
4594,45.94000,173.24197,216.49104,95.88592
4595,45.95000,173.38116,216.66435,95.96330
4596,45.96000,173.52046,216.83781,96.04075
4597,45.97000,173.65987,217.01140,96.11826
4598,45.98000,173.79940,217.18512,96.19583
4599,45.99000,173.93904,217.35899,96.27347
4600,46.00000,174.07879,217.53300,96.35117
4601,46.01000,174.21865,217.70715,96.42892
4602,46.02000,174.35862,217.88144,96.50674
4603,46.03000,174.49871,218.05587,96.58463
4604,46.04000,174.63890,218.23044,96.66257
4605,46.05000,174.77921,218.40515,96.74058
4606,46.06000,174.91964,218.58000,96.81865
4607,46.07000,175.06017,218.75499,96.89678
4608,46.08000,175.20082,218.93012,96.97498
4609,46.09000,175.34158,219.10539,97.05323
4610,46.10000,175.48245,219.28080,97.13155
4611,46.11000,175.62344,219.45635,97.20994
4612,46.12000,175.76454,219.63205,97.28838
4613,46.13000,175.90575,219.80788,97.36689
4614,46.14000,176.04708,219.98386,97.44546
4615,46.15000,176.18852,220.15998,97.52409
4616,46.16000,176.33007,220.33624,97.60279
4617,46.17000,176.47173,220.51264,97.68155
4618,46.18000,176.61351,220.68918,97.76037
4619,46.19000,176.75541,220.86586,97.83925
4620,46.20000,176.89741,221.04269,97.91820
4621,46.21000,177.03953,221.21966,97.99721
4622,46.22000,177.18177,221.39677,98.07628
4623,46.23000,177.32412,221.57402,98.15542
4624,46.24000,177.46658,221.75142,98.23462
4625,46.25000,177.60916,221.92896,98.31389
4626,46.26000,177.75185,222.10664,98.39321
4627,46.27000,177.89465,222.28446,98.47260
4628,46.28000,178.03757,222.46242,98.55206
4629,46.29000,178.18061,222.64053,98.63157
4630,46.30000,178.32375,222.81879,98.71115
4631,46.31000,178.46702,222.99718,98.79080
4632,46.32000,178.61040,223.17572,98.87051
4633,46.33000,178.75389,223.35440,98.95028
4634,46.34000,178.89750,223.53323,99.03011
4635,46.35000,179.04122,223.71220,99.11001
4636,46.36000,179.18506,223.89131,99.18998
4637,46.37000,179.32901,224.07057,99.27000
4638,46.38000,179.47308,224.24997,99.35010
4639,46.39000,179.61727,224.42951,99.43025
4640,46.40000,179.76157,224.60920,99.51047
4641,46.41000,179.90598,224.78904,99.59075
4642,46.42000,180.05052,224.96902,99.67110
4643,46.43000,180.19516,225.14914,99.75151
4644,46.44000,180.33993,225.32941,99.83199
4645,46.45000,180.48481,225.50982,99.91253
4646,46.46000,180.62980,225.69038,99.99313
4647,46.47000,180.77491,225.87108,100.07380
4648,46.48000,180.92014,226.05193,100.15453
4649,46.49000,181.06549,226.23292,100.23533
4650,46.50000,181.21095,226.41406,100.31619
4651,46.51000,181.35652,226.59534,100.39712
4652,46.52000,181.50222,226.77677,100.47811
4653,46.53000,181.64803,226.95834,100.55917
4654,46.54000,181.79396,227.14007,100.64029
4655,46.55000,181.94000,227.32193,100.72148
4656,46.56000,182.08616,227.50395,100.80273
4657,46.57000,182.23244,227.68610,100.88404
4658,46.58000,182.37884,227.86841,100.96542
4659,46.59000,182.52535,228.05086,101.04687
4660,46.60000,182.67198,228.23346,101.12838
4661,46.61000,182.81873,228.41621,101.20996
4662,46.62000,182.96560,228.59910,101.29160
4663,46.63000,183.11258,228.78214,101.37331
4664,46.64000,183.25969,228.96532,101.45508
4665,46.65000,183.40691,229.14866,101.53692
4666,46.66000,183.55424,229.33214,101.61882
4667,46.67000,183.70170,229.51577,101.70079
4668,46.68000,183.84927,229.69954,101.78282
4669,46.69000,183.99696,229.88346,101.86492
4670,46.70000,184.14478,230.06753,101.94708
4671,46.71000,184.29270,230.25175,102.02931
4672,46.72000,184.44075,230.43612,102.11161
4673,46.73000,184.58892,230.62064,102.19397
4674,46.74000,184.73720,230.80530,102.27640
4675,46.75000,184.88561,230.99011,102.35889
4676,46.76000,185.03413,231.17507,102.44145
4677,46.77000,185.18277,231.36018,102.52408
4678,46.78000,185.33153,231.54544,102.60677
4679,46.79000,185.48041,231.73084,102.68953
4680,46.80000,185.62941,231.91640,102.77235
4681,46.81000,185.77853,232.10210,102.85524
4682,46.82000,185.92777,232.28795,102.93820
4683,46.83000,186.07713,232.47396,103.02122
4684,46.84000,186.22661,232.66011,103.10431
4685,46.85000,186.37621,232.84641,103.18747
4686,46.86000,186.52592,233.03286,103.27069
4687,46.87000,186.67576,233.21946,103.35398
4688,46.88000,186.82572,233.40621,103.43733
4689,46.89000,186.97580,233.59311,103.52075
4690,46.90000,187.12599,233.78016,103.60424
4691,46.91000,187.27631,233.96736,103.68780
4692,46.92000,187.42675,234.15472,103.77142
4693,46.93000,187.57731,234.34222,103.85511
4694,46.94000,187.72799,234.52987,103.93886
4695,46.95000,187.87879,234.71767,104.02269
4696,46.96000,188.02972,234.90563,104.10658
4697,46.97000,188.18076,235.09373,104.19053
4698,46.98000,188.33192,235.28199,104.27456
4699,46.99000,188.48321,235.47040,104.35865
4700,47.00000,188.63461,235.65896,104.44281
4701,47.01000,188.78614,235.84767,104.52703
4702,47.02000,188.93779,236.03653,104.61132
4703,47.03000,189.08956,236.22554,104.69568
4704,47.04000,189.24145,236.41471,104.78011
4705,47.05000,189.39347,236.60402,104.86461
4706,47.06000,189.54560,236.79349,104.94917
4707,47.07000,189.69786,236.98312,105.03380
4708,47.08000,189.85024,237.17289,105.11850
4709,47.09000,190.00275,237.36282,105.20326
4710,47.10000,190.15537,237.55290,105.28810
4711,47.11000,190.30812,237.74313,105.37300
4712,47.12000,190.46099,237.93351,105.45797
4713,47.13000,190.61398,238.12405,105.54300
4714,47.14000,190.76709,238.31474,105.62811
4715,47.15000,190.92033,238.50558,105.71328
4716,47.16000,191.07369,238.69658,105.79852
4717,47.17000,191.22717,238.88773,105.88383
4718,47.18000,191.38078,239.07904,105.96921
4719,47.19000,191.53451,239.27049,106.05466
4720,47.20000,191.68836,239.46210,106.14017
4721,47.21000,191.84233,239.65387,106.22575
4722,47.22000,191.99643,239.84579,106.31140
4723,47.23000,192.15066,240.03786,106.39712
4724,47.24000,192.30500,240.23009,106.48291
4725,47.25000,192.45947,240.42247,106.56877
4726,47.26000,192.61407,240.61501,106.65469
4727,47.27000,192.76878,240.80770,106.74068
4728,47.28000,192.92363,241.00055,106.82675
4729,47.29000,193.07859,241.19355,106.91288
4730,47.30000,193.23368,241.38670,106.99908
4731,47.31000,193.38890,241.58002,107.08535
4732,47.32000,193.54423,241.77348,107.17169
4733,47.33000,193.69970,241.96710,107.25809
4734,47.34000,193.85528,242.16088,107.34457
4735,47.35000,194.01100,242.35481,107.43111
4736,47.36000,194.16683,242.54890,107.51773
4737,47.37000,194.32280,242.74315,107.60441
4738,47.38000,194.47888,242.93755,107.69117
4739,47.39000,194.63510,243.13211,107.77799
4740,47.40000,194.79143,243.32682,107.86488
4741,47.41000,194.94790,243.52169,107.95184
4742,47.42000,195.10449,243.71672,108.03887
4743,47.43000,195.26120,243.91190,108.12597
4744,47.44000,195.41804,244.10724,108.21314
4745,47.45000,195.57500,244.30273,108.30038
4746,47.46000,195.73210,244.49839,108.38769
4747,47.47000,195.88931,244.69420,108.47507
4748,47.48000,196.04666,244.89017,108.56252
4749,47.49000,196.20412,245.08629,108.65004
4750,47.50000,196.36172,245.28257,108.73763
4751,47.51000,196.51944,245.47902,108.82529
4752,47.52000,196.67729,245.67561,108.91302
4753,47.53000,196.83526,245.87237,109.00082
4754,47.54000,196.99337,246.06928,109.08869
4755,47.55000,197.15159,246.26636,109.17663
4756,47.56000,197.30995,246.46359,109.26464
4757,47.57000,197.46843,246.66098,109.35272
4758,47.58000,197.62704,246.85852,109.44087
4759,47.59000,197.78577,247.05623,109.52909
4760,47.60000,197.94464,247.25410,109.61738
4761,47.61000,198.10363,247.45212,109.70574
4762,47.62000,198.26275,247.65030,109.79418
4763,47.63000,198.42199,247.84865,109.88268
4764,47.64000,198.58137,248.04715,109.97126
4765,47.65000,198.74087,248.24581,110.05990
4766,47.66000,198.90049,248.44463,110.14862
4767,47.67000,199.06025,248.64361,110.23740
4768,47.68000,199.22014,248.84275,110.32626
4769,47.69000,199.38015,249.04205,110.41519
4770,47.70000,199.54029,249.24151,110.50419
4771,47.71000,199.70056,249.44113,110.59326
4772,47.72000,199.86096,249.64091,110.68241
4773,47.73000,200.02148,249.84085,110.77162
4774,47.74000,200.18214,250.04095,110.86091
4775,47.75000,200.34292,250.24122,110.95026
4776,47.76000,200.50384,250.44164,111.03969
4777,47.77000,200.66488,250.64222,111.12919
4778,47.78000,200.82605,250.84297,111.21876
4779,47.79000,200.98735,251.04388,111.30841
4780,47.80000,201.14878,251.24494,111.39812
4781,47.81000,201.31034,251.44617,111.48791
4782,47.82000,201.47203,251.64757,111.57777
4783,47.83000,201.63385,251.84912,111.66770
4784,47.84000,201.79579,252.05083,111.75770
4785,47.85000,201.95787,252.25271,111.84777
4786,47.86000,202.12008,252.45475,111.93792
4787,47.87000,202.28242,252.65695,112.02814
4788,47.88000,202.44488,252.85931,112.11843
4789,47.89000,202.60748,253.06184,112.20879
4790,47.90000,202.77021,253.26453,112.29923
4791,47.91000,202.93307,253.46738,112.38973
4792,47.92000,203.09606,253.67039,112.48031
4793,47.93000,203.25918,253.87357,112.57096
4794,47.94000,203.42243,254.07691,112.66169
4795,47.95000,203.58581,254.28042,112.75249
4796,47.96000,203.74932,254.48408,112.84335
4797,47.97000,203.91297,254.68792,112.93430
4798,47.98000,204.07674,254.89191,113.02531
4799,47.99000,204.24065,255.09607,113.11640
4800,48.00000,204.40469,255.30039,113.20756
4801,48.01000,204.56886,255.50488,113.29879
4802,48.02000,204.73316,255.70953,113.39010
4803,48.03000,204.89759,255.91435,113.48148
4804,48.04000,205.06215,256.11932,113.57293
4805,48.05000,205.22685,256.32447,113.66446
4806,48.06000,205.39168,256.52978,113.75606
4807,48.07000,205.55664,256.73525,113.84773
4808,48.08000,205.72173,256.94089,113.93948
4809,48.09000,205.88695,257.14670,114.03129
4810,48.10000,206.05231,257.35267,114.12319
4811,48.11000,206.21780,257.55880,114.21515
4812,48.12000,206.38342,257.76510,114.30719
4813,48.13000,206.54918,257.97157,114.39931
4814,48.14000,206.71507,258.17820,114.49149
4815,48.15000,206.88109,258.38500,114.58375
4816,48.16000,207.04724,258.59196,114.67609
4817,48.17000,207.21353,258.79909,114.76849
4818,48.18000,207.37995,259.00639,114.86098
4819,48.19000,207.54650,259.21385,114.95353
4820,48.20000,207.71319,259.42148,115.04616
4821,48.21000,207.88001,259.62928,115.13887
4822,48.22000,208.04697,259.83724,115.23165
4823,48.23000,208.21406,260.04537,115.32450
4824,48.24000,208.38128,260.25367,115.41742
4825,48.25000,208.54864,260.46214,115.51043
4826,48.26000,208.71613,260.67077,115.60350
4827,48.27000,208.88375,260.87957,115.69665
4828,48.28000,209.05151,261.08854,115.78988
4829,48.29000,209.21941,261.29767,115.88317
4830,48.30000,209.38744,261.50697,115.97655
4831,48.31000,209.55560,261.71645,116.07000
4832,48.32000,209.72390,261.92609,116.16352
4833,48.33000,209.89233,262.13589,116.25712
4834,48.34000,210.06090,262.34587,116.35079
4835,48.35000,210.22960,262.55602,116.44454
4836,48.36000,210.39844,262.76633,116.53836
4837,48.37000,210.56742,262.97681,116.63226
4838,48.38000,210.73652,263.18746,116.72623
4839,48.39000,210.90577,263.39829,116.82028
4840,48.40000,211.07515,263.60928,116.91440
4841,48.41000,211.24467,263.82044,117.00860
4842,48.42000,211.41432,264.03177,117.10287
4843,48.43000,211.58411,264.24326,117.19722
4844,48.44000,211.75403,264.45493,117.29165
4845,48.45000,211.92409,264.66677,117.38615
4846,48.46000,212.09429,264.87878,117.48072
4847,48.47000,212.26462,265.09096,117.57537
4848,48.48000,212.43509,265.30331,117.67010
4849,48.49000,212.60570,265.51583,117.76490
4850,48.50000,212.77644,265.72852,117.85978
4851,48.51000,212.94732,265.94138,117.95474
4852,48.52000,213.11834,266.15442,118.04977
4853,48.53000,213.28950,266.36762,118.14487
4854,48.54000,213.46079,266.58100,118.24006
4855,48.55000,213.63222,266.79454,118.33532
4856,48.56000,213.80378,267.00826,118.43065
4857,48.57000,213.97549,267.22215,118.52606
4858,48.58000,214.14733,267.43621,118.62155
4859,48.59000,214.31931,267.65045,118.71711
4860,48.60000,214.49142,267.86485,118.81275
4861,48.61000,214.66368,268.07943,118.90847
4862,48.62000,214.83607,268.29418,119.00426
4863,48.63000,215.00860,268.50910,119.10013
4864,48.64000,215.18127,268.72420,119.19608
4865,48.65000,215.35408,268.93946,119.29211
4866,48.66000,215.52703,269.15490,119.38821
4867,48.67000,215.70011,269.37052,119.48438
4868,48.68000,215.87334,269.58630,119.58064
4869,48.69000,216.04670,269.80226,119.67697
4870,48.70000,216.22020,270.01840,119.77338
4871,48.71000,216.39384,270.23470,119.86986
4872,48.72000,216.56763,270.45118,119.96642
4873,48.73000,216.74154,270.66784,120.06306
4874,48.74000,216.91560,270.88467,120.15978
4875,48.75000,217.08980,271.10167,120.25658
4876,48.76000,217.26414,271.31885,120.35345
4877,48.77000,217.43862,271.53620,120.45040
4878,48.78000,217.61324,271.75372,120.54742
4879,48.79000,217.78799,271.97143,120.64453
4880,48.80000,217.96289,272.18930,120.74171
4881,48.81000,218.13793,272.40735,120.83897
4882,48.82000,218.31311,272.62558,120.93631
4883,48.83000,218.48843,272.84398,121.03373
4884,48.84000,218.66389,273.06255,121.13122
4885,48.85000,218.83949,273.28131,121.22879
4886,48.86000,219.01523,273.50023,121.32644
4887,48.87000,219.19111,273.71934,121.42417
4888,48.88000,219.36713,273.93862,121.52197
4889,48.89000,219.54330,274.15807,121.61986
4890,48.90000,219.71960,274.37770,121.71782
4891,48.91000,219.89605,274.59751,121.81586
4892,48.92000,220.07264,274.81749,121.91398
4893,48.93000,220.24937,275.03765,122.01218
4894,48.94000,220.42624,275.25799,122.11046
4895,48.95000,220.60325,275.47851,122.20881
4896,48.96000,220.78041,275.69920,122.30724
4897,48.97000,220.95770,275.92007,122.40576
4898,48.98000,221.13514,276.14111,122.50435
4899,48.99000,221.31273,276.36234,122.60302
4900,49.00000,221.49045,276.58374,122.70177
4901,49.01000,221.66832,276.80532,122.80060
4902,49.02000,221.84632,277.02708,122.89950
4903,49.03000,222.02448,277.24901,122.99849
4904,49.04000,222.20277,277.47113,123.09756
4905,49.05000,222.38121,277.69342,123.19670
4906,49.06000,222.55979,277.91589,123.29592
